miRNA,SRR12344552_trim_joined isomir+miRNA Entropy,SRR12344552_trim_joined Canonical Sequence,SRR12344552_trim_joined Canonical RPM,SRR12344552_trim_joined Top Isomir RPM
Hsa-Mir-425_5p,0.03987097872023885,97.59677123463585,1720.16142356938,17.460285126456114
Hsa-Mir-30-P2a_5p,0.030909248188705107,98.46153846153845,227.63038387083526,1.9400316807173459
Hsa-Mir-140-v1_3p,0.293925506542997,55.70754716981132,381.8629024878643,212.1101304250965
Hsa-Mir-10-P3c_3p*,0.44662295658565776,65.45454545454545,23.28038016860815,5.496756428699147
Hsa-Mir-451_5p,0.017401072639850433,98.93833428107469,54569.85779244441,87.30142563228057
Hsa-Mir-628_3p*,0.36364936899826455,38.02816901408451,8.730142563228057,0.9700158403586729
Hsa-Mir-766_3p,0.6769465944997534,13.461538461538462,2.263370294170237,7.7601267228693835
Hsa-Mir-766_5p,0.0,14.285714285714288,0.323338613452891,0.323338613452891
Hsa-Mir-142-P1-v3_5p*,0.08043701047464005,94.73825143928237,2287.944028792657,46.8840989506692
Hsa-Mir-191-v1_5p,0.03299470004725652,97.83392417232471,10529.521947093395,144.53236021344227
Hsa-Mir-7854_3p,0.5363894342851159,3.125,0.323338613452891,1.9400316807173459
Hsa-Mir-96-P2_5p,0.017653311396888152,98.86329190663838,6327.413326659624,9.053481176680949
Hsa-Mir-5683_5p,0.08000522206623485,86.11111111111111,10.02349701703962,0.323338613452891
Hsa-Mir-26-P1_5p,0.13581418083282473,89.77076657628791,1177.599230195429,45.59074449685763
Hsa-Mir-28-P3_3p*,0.4679231211077847,20.0,1.616693067264455,1.293354453811564
Hsa-Mir-27-P2_3p,0.06835568302019752,94.89092588644924,4317.863844049906,97.64826126277308
Hsa-Mir-1307_3p,0.288211541043595,66.66666666666667,58.20095042152038,10.993512857398294
Hsa-Let-7-P2_5p,0.378685419392927,65.15679442508711,120.92864143138124,14.550237605380095
Hsa-Mir-145_3p*,0.2571469409093019,78.75,40.74066529506427,1.293354453811564
Hsa-Mir-181-P2b_5p,0.4411544774024463,45.32710280373832,31.363845504930428,23.28038016860815
Hsa-Mir-221-P1_3p,0.19166034884477096,80.82315694255993,577.8061022403162,85.03805533811034
Hsa-Mir-128-P2_3p,0.05742669865685964,96.86299615877081,978.4226443084482,5.820095042152038
Hsa-Mir-450-P2_3p*,0.588706930920941,9.090909090909092,0.646677226905782,2.586708907623128
Hsa-Mir-21_3p*,0.05460138044879983,96.59468438538205,376.04280744571224,2.586708907623128
Hsa-Mir-130-P1a_3p,0.07524257130654849,94.97093023255815,1056.3472501505948,25.220411849325497
Hsa-Mir-511_5p,0.4056372085165186,72.41379310344828,6.790110882510711,0.9700158403586729
Hsa-Mir-3127_5p,0.46217834342429515,10.714285714285714,1.9400316807173459,10.346835630492512
Hsa-Mir-3942_5p,0.5497991567825665,31.250000000000004,1.616693067264455,0.646677226905782
Hsa-Mir-339_5p,0.5349545668462703,36.470588235294116,20.04699403407924,13.903560378474314
Hsa-Mir-10-P1b-v1_5p,0.014445306534752437,99.2099224445929,11043.630342483491,22.63370294170237
Hsa-Mir-101-P1-v1_3p,0.2160014590263928,78.20723684210526,307.49502139369935,52.05751676591545
Hsa-Mir-192-P1_3p*,0.2522450140328635,5.2631578947368425,0.323338613452891,2.263370294170237
Hsa-Mir-362-P3_3p,0.0917093820071109,91.96428571428572,133.21550874259108,1.293354453811564
Hsa-Mir-339_3p,0.3392876481319478,69.93243243243242,66.93109298474843,8.083465336322275
Hsa-Let-7-P5_5p,0.026459069829301983,98.47199784598816,9460.241152404686,36.860601933629574
Hsa-Mir-126-v2_5p*,0.3611869270500664,54.20689655172414,381.2162252609585,203.37998786186844
Hsa-Mir-27-P1_3p,0.11801871365314831,90.64486830154405,968.0758086779557,34.92057025291223
Hsa-Mir-19-P2b_3p,0.5513543466649502,22.13114754098361,8.730142563228057,11.316851470851185
Hsa-Mir-506-P3_3p,0.1956542218427953,3.0303030303030303,0.646677226905782,16.16693067264455
Hsa-Mir-221-P2_3p,0.08100126984680205,94.63937621832359,627.9235873255143,9.376819790133839
Hsa-Mir-126-v1_3p,0.08553231349174753,95.80552907530982,649.9106130403109,7.7601267228693835
Hsa-Mir-130-P1b_3p,0.1957297837348807,83.40767172167708,302.3216035784531,28.453797983854408
Hsa-Mir-221-P2_5p*,0.0,14.285714285714288,0.323338613452891,0.323338613452891
Hsa-Mir-186_5p,0.055575725865721196,96.20211792391162,4758.574374186197,52.70419399282123
Hsa-Mir-874_5p*,0.5995143303555,3.0303030303030303,0.323338613452891,3.8800633614346918
Hsa-Mir-144-v2_3p*,0.07175781606557692,95.29559748427674,1224.8066677595511,19.72365542062635
Hsa-Mir-331_5p*,0.5351359327425599,12.903225806451614,6.46677226905782,22.95704155515526
Hsa-Mir-142-P1-v1_5p,0.023717345978332163,98.49420934918842,14381.778187771139,156.81922752465212
Hsa-Mir-95-P2_3p,0.30215634011952525,65.4232424677188,147.4424077345183,43.974051429593175
Hsa-Mir-486_3p*,0.09980314071943908,91.68221807517995,1111.961491664492,65.96107714438976
Hsa-Mir-629_3p*,0.4666993404755734,13.333333333333336,0.646677226905782,0.646677226905782
Hsa-Mir-130-P4a_5p*,0.49207162273659855,50.96153846153846,17.136946513003224,8.730142563228057
Hsa-Mir-148-P1_3p,0.05100746163688281,96.29104958145524,4835.205625574532,95.70822958205574
Hsa-Mir-205-P1_5p,0.3051319336177211,70.73170731707317,9.376819790133839,2.263370294170237
Hsa-Mir-652_5p*,0.5107901444578975,20.0,2.586708907623128,8.083465336322275
Hsa-Mir-103-P1_3p,0.31976270953364305,67.41293532338308,175.24952849146692,37.183940547082464
Hsa-Mir-582_5p*,0.15563906222956642,75.0,3.8800633614346918,0.323338613452891
Hsa-Mir-146-P2_5p,0.10086436959769873,92.94354838709678,596.236403207131,9.376819790133839
Hsa-Mir-342_3p,0.17960465973232087,87.4239350912779,139.358942398196,5.173417815246256
Hsa-Mir-2115_3p,0.3782075831843626,2.3255813953488373,0.646677226905782,16.49026928609744
Hsa-Let-7-P10_3p*,0.7819918461527022,23.333333333333336,2.263370294170237,6.143433655604929
Hsa-Mir-103-P2_3p,0.03181268296931853,98.18270639960919,3249.2297265881016,11.963528697756967
Hsa-Mir-132-P1_5p*,0.5679446752649548,14.285714285714286,0.9700158403586729,1.9400316807173459
Hsa-Let-7-P9_5p,0.06032985260507157,96.03854389721629,290.0347362672432,6.143433655604929
Hsa-Mir-144-v1_3p*,0.021790841306384548,98.71350816427511,3870.363203031105,12.610205924662749
Hsa-Mir-17-P1a_3p*,0.16066690861407062,89.0909090909091,79.21796029595829,1.293354453811564
Hsa-Mir-17-P2b_3p*,0.4530179677700554,43.75000000000001,2.263370294170237,0.646677226905782
Hsa-Mir-28-P1_5p*,0.26690331422826513,85.6,69.19446327891868,7.436788109416493
Hsa-Mir-328_3p,0.598806842055395,32.800000000000004,26.51376630313706,14.873576218832985
Hsa-Mir-199-P2-v1_5p*,0.31194490506677125,8.571428571428571,0.9700158403586729,9.70015840358673
Hsa-Mir-29-P1a_3p,0.24282808230581307,82.51968503937006,338.85886689862974,10.02349701703962
Hsa-Mir-19-P2a_3p,0.06997202719483947,95.80246913580247,752.7322921183303,18.106962353361897
Hsa-Mir-197_3p,0.2372580918519036,80.53691275167786,77.60126722869384,6.46677226905782
Hsa-Mir-181-P1c_5p,0.08101420285963484,93.95770392749243,201.1166175676982,1.9400316807173459
Hsa-Mir-3138_3p,0.45382735191405543,6.666666666666666,0.9700158403586729,1.616693067264455
Hsa-Mir-126-v1_5p,0.010104080721476774,99.61501109877915,9286.608316980482,13.25688315156853
Hsa-Mir-185_3p*,0.3961908274234542,66.23376623376625,16.49026928609744,2.263370294170237
Hsa-Mir-199-P2-v2_3p,0.3988521204081186,1.4084507042253522,0.323338613452891,14.550237605380095
Hsa-Mir-138-P2_5p,0.41510053120620133,3.225806451612903,0.323338613452891,4.203401974887583
Hsa-Mir-130-P1b_5p*,0.33454557826859427,73.88059701492539,32.01052273183621,6.46677226905782
Hsa-Mir-361-v2_3p,0.6687224819871137,33.108108108108105,15.843592059191659,14.550237605380095
Hsa-Mir-30-P2c_3p*,0.2619412331435246,42.85714285714286,0.9700158403586729,0.323338613452891
Hsa-Let-7-P9_3p*,0.730077501765168,0.9259259259259259,0.323338613452891,9.70015840358673
Hsa-Let-7-P8_3p*,0.8670579920679292,58.82352941176471,19.40031680717346,10.346835630492512
Hsa-Mir-130-P2a_3p,0.06450077707551759,94.4144144144144,169.42943344931487,4.203401974887583
Hsa-Mir-133-P1-v1_3p,0.4306168348893603,73.13432835820895,15.843592059191659,2.910047521076019
Hsa-Mir-17-P2a_5p,0.22628468454653344,83.33333333333334,37.183940547082464,4.203401974887583
Hsa-Mir-361-v1_5p,0.28401197707313797,81.1965811965812,30.717168278024644,5.820095042152038
Hsa-Mir-324_3p*,0.41152370012225536,57.97101449275363,25.86708907623128,3.23338613452891
Hsa-Mir-148-P3_3p,0.5495781866739324,47.651006711409394,22.95704155515526,9.70015840358673
Hsa-Let-7-P5_3p*,0.6086156865528682,16.666666666666664,0.9700158403586729,3.556724747981801
Hsa-Mir-181-P1b_3p*,0.2845944204510691,60.08968609865471,43.327374202687395,17.460285126456114
Hsa-Mir-146-P2_3p*,0.45097789392317456,35.04273504273504,13.25688315156853,12.286867311209859
Hsa-Let-7-P6_5p,0.00912055649994278,99.51466026218353,6430.881682964549,6.46677226905782
Hsa-Mir-425_3p*,0.5459900937335698,41.176470588235304,9.053481176680949,2.910047521076019
Hsa-Mir-154-P36_3p,0.10773806198684671,92.19330855018588,160.37595227263392,2.263370294170237
Hsa-Mir-24-P1_5p*,0.3103459776569708,52.77777777777777,6.143433655604929,0.646677226905782
Hsa-Mir-96-P3-v1_5p,0.16871744204334424,83.06569343065694,183.979671054695,28.777136597307297
Hsa-Mir-128-P1_3p,0.4749976821769942,47.5,49.147469244839435,14.550237605380095
Hsa-Mir-345_5p,0.11052590254176795,92.68841394825647,266.43101748518217,8.730142563228057
Hsa-Mir-140-v1_5p*,NA,72.97297297297298,17.460285126456114,6.46677226905782
Hsa-Mir-3605_5p,0.4249285918925654,40.229885057471265,11.316851470851185,3.556724747981801
Hsa-Mir-208-P1_3p,0.5133061055010866,6.666666666666667,0.323338613452891,0.9700158403586729
Hsa-Mir-15-P1d_3p*,0.058737068434661054,96.36015325670499,162.63932256680417,0.9700158403586729
Hsa-Mir-5010_3p*,0.4281743141686046,9.420289855072461,4.203401974887583,36.213924706723795
Hsa-Mir-92-P4_3p,0.05171403563961998,96.38089110503458,1937.4449718097228,12.93354453811564
Hsa-Mir-30-P1a_5p,0.08133049568651199,93.46163335800642,1224.8066677595511,36.860601933629574
Hsa-Mir-208-P2_3p,0.5783679992894535,20.454545454545453,2.910047521076019,3.8800633614346918
Hsa-Mir-576_3p*,0.2813214107380732,34.61538461538461,2.910047521076019,0.646677226905782
Hsa-Mir-582_3p,0.31896341921692706,67.47967479674797,26.837104916589954,2.910047521076019
Hsa-Mir-3918_5p,0.19342640361727081,12.5,0.323338613452891,0.646677226905782
Hsa-Mir-95-P1_5p*,0.5087165382495807,2.898550724637681,0.646677226905782,7.7601267228693835
Hsa-Mir-10-P1a-v1_5p,0.032080768335266525,97.79759251003121,3546.3779123513086,32.65719995874199
Hsa-Mir-3613_5p,0.17937004536329143,80.88235294117646,17.783623739909004,0.9700158403586729
Hsa-Mir-210_3p,0.08347042847080074,93.34532374100719,167.81274038205044,3.23338613452891
Hsa-Mir-330-v1_5p*,0.5190239298878456,46.153846153846146,1.9400316807173459,1.293354453811564
Hsa-Mir-144-v1_5p,0.06657277360945116,96.68206635867284,744.3254881685551,12.93354453811564
Hsa-Mir-1910_5p*,0.5437439113187151,18.181818181818183,0.646677226905782,0.9700158403586729
Hsa-Mir-1307_5p,0.10607766764365166,92.6878808395396,442.65056181700777,11.963528697756967
Hsa-Mir-8-P2a_3p,0.47732474257579344,7.142857142857144,0.646677226905782,1.9400316807173459
Hsa-Let-7-P4_3p*,0.080974984488024,94.48350459707952,564.8725577022005,13.903560378474314
Hsa-Let-7-P4_5p,0.06554105751857531,96.39575971731448,882.0677374994866,4.203401974887583
Hsa-Mir-219-P1_3p*,0.5707686099116793,40.0,3.8800633614346918,0.9700158403586729
Hsa-Mir-33-P1_5p,0.1874591387177949,41.666666666666664,1.616693067264455,0.323338613452891
Hsa-Mir-96-P3-v2_5p,0.2250182849889247,77.89855072463769,69.51780189237157,13.580221765021422
Hsa-Mir-874_3p,0.3108323585842912,57.534246575342465,13.580221765021422,0.9700158403586729
Hsa-Mir-154-P27_3p,0.4331400636138955,68.18181818181819,4.850079201793365,0.646677226905782
Hsa-Mir-3944_3p,0.47632112909901314,3.225806451612903,0.323338613452891,1.9400316807173459
Hsa-Mir-10-P2b_3p*,0.5377157309218195,33.333333333333336,1.293354453811564,0.646677226905782
Hsa-Mir-10-P3a_5p,0.14065196339567873,89.79972054028877,623.3968467371739,25.220411849325497
Hsa-Mir-769_5p,0.2731065530270109,78.38709677419355,78.57128306905251,13.903560378474314
Hsa-Mir-3173_5p,0.061236374944539644,93.02325581395348,12.93354453811564,0.323338613452891
Hsa-Let-7-P2_3p*,0.6244211090762224,20.0,0.646677226905782,0.9700158403586729
Hsa-Let-7-P3_5p,0.21346282821976023,81.34615384615385,136.7722334905729,10.670174243945404
Hsa-Mir-34-P1_5p,0.40669372380725816,40.90909090909091,2.910047521076019,1.293354453811564
Hsa-Mir-24-P2_3p,0.20604884274066385,87.9182156133829,152.93916416321744,7.7601267228693835
Hsa-Mir-126-v3_3p,0.6080029885400934,17.796610169491522,13.580221765021422,19.07697819372057
Hsa-Mir-204-P1_3p*,0.38146561081462355,10.526315789473685,0.646677226905782,2.586708907623128
Hsa-Mir-374-P2_3p*,0.2619412331435246,42.85714285714286,0.9700158403586729,0.323338613452891
Hsa-Mir-92-P1a_5p*,0.313810813857521,12.5,0.646677226905782,0.646677226905782
Hsa-Mir-22-P1a_5p*,0.29857847126398634,69.86301369863014,16.49026928609744,0.9700158403586729
Hsa-Mir-17-P3a_5p,0.07802816139069453,95.30744336569579,190.4464433237528,1.9400316807173459
Hsa-Mir-191-v2_3p*,0.4279943335975018,23.61111111111111,5.496756428699147,14.226898991927204
Hsa-Mir-330-v1_3p,0.49722748853023835,20.0,1.616693067264455,3.23338613452891
Hsa-Mir-493_3p*,0.49971511305212324,33.33333333333333,2.910047521076019,4.850079201793365
Hsa-Mir-10-P2c_5p,0.1605717659443814,88.70673952641167,314.93180950311586,12.93354453811564
Hsa-Mir-185_5p,0.42028221669607513,64.51612903225806,19.40031680717346,2.263370294170237
Hsa-Mir-744_3p*,0.5601026941721992,38.0952380952381,2.586708907623128,1.9400316807173459
Hsa-Mir-8-P2b_5p*,0.44514080213451035,4.0,0.323338613452891,2.263370294170237
Hsa-Mir-30-P1b_3p*,0.25508485081441445,79.69543147208121,101.52832462420777,16.49026928609744
Hsa-Mir-624_5p,0.4000584743483396,37.837837837837846,4.526740588340474,0.646677226905782
Hsa-Mir-10-P3c_5p,0.43984997766017736,71.07438016528927,27.807120756948628,3.8800633614346918
Hsa-Mir-132-P1_3p,0.4463926421935099,63.513513513513516,15.196914832285877,2.586708907623128
Hsa-Mir-2277_5p,0.4454675223287221,15.686274509803923,2.586708907623128,3.23338613452891
Hsa-Mir-197_5p*,0.40818141901807503,24.0,3.8800633614346918,1.616693067264455
Hsa-Mir-17-P4_5p,0.055952750524754555,96.16223288268644,712.9616426636246,5.820095042152038
Hsa-Mir-652_3p,0.10915221281555645,93.13358302122347,241.2106056358567,8.083465336322275
Hsa-Mir-23-P2_3p,0.1519857458662476,88.44221105527637,113.81519193541763,5.820095042152038
Hsa-Mir-154-P22_3p,0.5759143653839051,41.176470588235304,2.263370294170237,0.646677226905782
Hsa-Mir-326_3p,0.7158002613223405,6.944444444444445,1.616693067264455,5.820095042152038
Hsa-Mir-28-P2_5p,0.0650363455804252,95.79978998949949,884.9777850205627,20.370332647532134
Hsa-Mir-1180_3p,0.5173440486478584,37.38317757009346,12.93354453811564,6.46677226905782
Hsa-Mir-3614_5p,0.5078391771762852,32.075471698113205,5.496756428699147,1.616693067264455
Hsa-Mir-550-P2_5p*,0.5044208028506296,56.666666666666664,5.496756428699147,1.616693067264455
Hsa-Mir-199-P2-v3_3p,0.14969344587311223,90.0,32.01052273183621,0.9700158403586729
Hsa-Mir-296_5p,0.37308514590950015,11.111111111111112,0.323338613452891,0.646677226905782
Hsa-Mir-10-P2a_5p,0.06918407331230882,95.00756429652041,203.05664924841554,2.586708907623128
Hsa-Mir-744_5p,0.11557957083924397,92.12168486739469,381.8629024878643,9.70015840358673
Hsa-Mir-193-P1b_5p,0.5088472615577755,15.789473684210527,1.9400316807173459,1.293354453811564
Hsa-Mir-542-v2_5p*,0.5249304581024034,10.000000000000002,0.323338613452891,1.293354453811564
Hsa-Mir-30-P2b_5p,0.5115862634203152,62.921348314606746,18.106962353361897,3.23338613452891
Hsa-Mir-154-P5_3p,0.4119509504541107,68.18181818181819,4.850079201793365,1.293354453811564
Hsa-Mir-19-P1_3p,0.10805516970274412,93.45661450924608,212.4334690385494,6.143433655604929
Hsa-Mir-124-P3-v1_3p,0.49384870823521576,7.692307692307693,0.323338613452891,2.910047521076019
Hsa-Mir-629_5p,0.48010438351860957,69.29133858267716,28.453797983854408,10.02349701703962
Hsa-Mir-128-P1_5p*,0.4033931259595625,33.33333333333333,2.910047521076019,1.293354453811564
Hsa-Mir-17-P3b_5p,0.15388868477985637,92.75362318840581,41.38734252197005,0.9700158403586729
Hsa-Mir-506-P3_5p*,0.14106623500660734,9.090909090909092,0.323338613452891,0.646677226905782
Hsa-Mir-223_5p*,0.27568891097343773,77.00534759358287,46.5607603372163,3.556724747981801
Hsa-Mir-873-v2_5p,0.13681399474974265,89.28571428571428,16.16693067264455,0.646677226905782
Hsa-Mir-10-P3b_5p,0.16940222675999728,89.87341772151899,68.87112466546579,2.263370294170237
Hsa-Mir-1249_3p,0.9777327903350892,57.14285714285715,1.293354453811564,0.646677226905782
Hsa-Mir-1296_5p,0.20002110518265698,45.45454545454546,1.616693067264455,0.323338613452891
Hsa-Mir-154-P23_5p*,0.4098068298721253,31.818181818181824,2.263370294170237,0.646677226905782
Hsa-Mir-873-v2_3p*,0.7369773462120423,8.571428571428571,0.9700158403586729,6.790110882510711
Hsa-Mir-199-P1-v3_3p,0.359789447414148,78.01418439716312,71.13449495963602,16.49026928609744
Hsa-Mir-335_3p*,0.2514961727295542,83.1081081081081,39.77064945470559,4.850079201793365
Hsa-Mir-550-P3_5p*,0.3657382679751114,22.22222222222222,1.293354453811564,0.9700158403586729
Hsa-Mir-30-P2c_5p,0.050898410773211965,97.06840390879478,192.70981361792303,2.263370294170237
Hsa-Mir-26-P2_3p*,0.5110519742594775,26.08695652173913,1.9400316807173459,3.556724747981801
Hsa-Mir-132-P2_3p*,0.5558087910415892,23.80952380952381,1.616693067264455,2.263370294170237
Hsa-Mir-17-P5_3p*,0.1228951013984403,87.23404255319149,26.51376630313706,0.646677226905782
Hsa-Mir-127_5p*,0.4221775297696886,2.5,0.323338613452891,8.083465336322275
Hsa-Mir-199-P1-v2_3p,0.3305455476389784,65.71428571428572,7.436788109416493,1.293354453811564
Hsa-Mir-615_3p,0.6158832117695865,31.250000000000004,1.616693067264455,1.9400316807173459
Hsa-Mir-616_5p,0.5240977054234457,56.24999999999999,2.910047521076019,0.646677226905782
Hsa-Mir-188-P3_3p*,0.5880939546028341,6.666666666666667,0.646677226905782,2.586708907623128
Hsa-Mir-3150_3p,0.5988141434987185,8.695652173913045,1.293354453811564,2.263370294170237
Hsa-Mir-331_3p,0.7482004656601737,24.242424242424242,5.173417815246256,1.616693067264455
Hsa-Mir-338-P1_5p*,0.5494072995986404,49.0566037735849,8.406803949775165,1.293354453811564
Hsa-Mir-589_5p,0.05096762173971742,96.26168224299066,99.91163155694332,0.9700158403586729
Hsa-Mir-873-v1_3p,0.2664042859681973,13.513513513513514,1.616693067264455,8.406803949775165
Hsa-Mir-376-P1_3p,0.0,33.333333333333336,0.323338613452891,0.323338613452891
Hsa-Mir-194-P2_5p,0.08226705346775182,95.19650655021834,70.48781773273024,0.646677226905782
