miRNA,SRR12344556_trim_joined isomir+miRNA Entropy,SRR12344556_trim_joined Canonical Sequence,SRR12344556_trim_joined Canonical RPM,SRR12344556_trim_joined Top Isomir RPM
Hsa-Mir-10-P1a-v1_5p,0.04239673867993201,97.31713490255632,3993.372421184988,52.2756164368386
Hsa-Mir-10-P1b-v2_5p,0.289480313508585,67.1875,1190.9147055809588,294.61291117714995
Hsa-Mir-10-P3c_3p*,0.3770175154554525,62.9156010230179,85.16424929445228,24.233729474031136
Hsa-Mir-150_3p*,0.4034942641366761,59.82142857142857,23.19514106800123,4.154353624119624
Hsa-Mir-339_3p,0.41227859625696817,65.13409961685824,58.853343008361335,15.92502222579189
Hsa-Mir-186_5p,0.05044113175395624,96.60964035964037,5356.692802166911,61.96910822645105
Hsa-Mir-181-P1b_5p,0.19288764772149627,76.17143770989924,1648.9321926401472,359.69778462169074
Hsa-Mir-15-P2a_5p,0.14072227319889805,90.5312176612625,1817.183514416992,48.81365508340558
Hsa-Mir-140-v2_3p,0.40044985456787485,55.340744320927996,396.39457496808075,133.97790437785787
Hsa-Mir-199-P1-v2_5p*,0.29763471391050805,93.18181818181819,14.194041549075381,0.6923922706866039
Hsa-Mir-28-P2_5p,0.05925514484150224,96.28470864294094,852.3348852152094,14.540237684418683
Hsa-Mir-92-P4_3p,0.047148609386536484,97.27647375022397,1879.4988187787862,12.46306087235887
Hsa-Mir-1908_3p*,0.4043406256178091,2.7522935779816513,2.077176812059812,40.85114397050963
Hsa-Mir-22-P1a_3p,0.014273578903483694,99.2054752851711,56453.857594296904,102.12785992627408
Hsa-Mir-150_5p,0.24612481033311617,77.13540534666377,1228.6500843333786,190.06167830347277
Hsa-Mir-2355_3p,0.3416553815447935,33.333333333333336,1.3847845413732078,0.6923922706866039
Hsa-Mir-138-P1_3p*,0.4507390004874942,6.250000000000001,0.34619613534330196,1.7309806767165097
Hsa-Mir-185_5p,0.43904089406887653,52.94117647058823,9.347295654269153,2.423372947403114
Hsa-Mir-103-P3_3p,0.047873504215148466,96.8249122271409,4391.844172965129,111.47515558054323
Hsa-Mir-140-v1_3p,0.31106248671757963,55.913978494623656,342.0417817191823,209.44866188269768
Hsa-Mir-27-P2_3p,0.042754575923642894,97.04943160045983,15782.38941803045,196.98560101033883
Hsa-Let-7-P8_5p,0.12195192467653769,90.9090909090909,2689.943971617456,73.39358069278002
Hsa-Let-7-P2_5p,0.3398473902778737,66.83046683046683,94.16534881337813,8.308707248239248
Hsa-Mir-101-P1-v2_3p,0.37930164673704136,53.460721868365184,435.8609343972172,240.26011792825156
Hsa-Mir-27-P1_3p,0.12407887924495259,90.52044609665428,1180.1826253853164,33.23482899295699
Hsa-Mir-154-P3b_3p,0.43422791988660253,70.0,7.2701188422093415,1.3847845413732078
Hsa-Mir-10-P1b-v1_5p,0.017753375772818002,99.03947030984078,14706.758025518811,35.3120058050168
Hsa-Mir-146-P1_5p,0.24097195611898553,79.10576096302665,637.0008890316756,88.9724067832286
Hsa-Mir-148-P3_3p,0.5899043626051358,29.83425414364641,18.694591308538307,21.810356526628023
Hsa-Mir-23-P2_3p,0.171468212282665,88.75878220140515,131.20833529511145,5.1929420301495295
Hsa-Mir-17-P5_5p,0.04892461420037758,96.97822141560799,3699.798098413868,45.69788986531586
Hsa-Mir-181-P2a_5p,0.2946400627302183,79.89778534923339,162.36598747600863,17.3098067671651
Hsa-Mir-744_5p,0.10399076989334066,92.46376811594203,220.87313434902666,4.846745894806228
Hsa-Mir-2277_5p,0.32342358295746626,8.064516129032258,1.7309806767165097,8.308707248239248
Hsa-Mir-103-P2_3p,0.029805880752811757,98.43710927731932,2725.6021735578165,12.116864737015568
Hsa-Mir-142-P1-v3_5p*,0.08849641976373251,93.86039886039886,2281.0863357770168,59.89193141439124
Hsa-Mir-450-P3_5p,0.4472848812245618,65.74074074074073,24.57992560937444,3.1157652180897175
Hsa-Mir-126-v2_3p,0.28785612516949066,69.44770857814336,204.60191598789146,66.81585412125727
Hsa-Mir-15-P2b_5p,0.011300617607586699,99.47270149718199,59757.261117742695,79.62511112895945
Hsa-Mir-671_5p,0.45588794560481427,8.0,0.6923922706866039,2.077176812059812
Hsa-Mir-19-P1_3p,0.10966517153098422,94.6058091286307,157.8654377165457,2.423372947403114
Hsa-Mir-3614_5p,0.5314195041297144,33.734939759036145,9.693491789612455,4.154353624119624
Hsa-Mir-3130_5p,0.5608499513737106,11.764705882352942,1.3847845413732078,1.038588406029906
Hsa-Mir-1301_3p,0.42926614337900254,42.10526315789474,2.7695690827464157,1.038588406029906
Hsa-Mir-17-P4_5p,0.06698781154248729,96.09224855861628,519.2942030149529,8.65490338358255
Hsa-Let-7-P7_3p*,0.5602541675452878,30.120481927710845,8.65490338358255,16.617414496478496
Hsa-Mir-221-P1_5p*,0.8705345112414286,53.333333333333336,2.7695690827464157,1.3847845413732078
Hsa-Let-7-P3_5p,0.20755472292093158,85.02604166666667,226.06607637917617,7.616314977552643
Hsa-Mir-3605_5p,0.5026132888420974,43.33333333333333,13.501649278388776,3.4619613534330194
Hsa-Mir-10-P1a-v2_5p,0.18536085245467945,83.42771982116244,969.0029828259022,70.6240116100336
Hsa-Mir-328_3p,0.5477287311632063,41.17647058823529,29.080475368837366,18.694591308538307
Hsa-Mir-142-P1-v2_5p*,0.06536812450355377,95.9529627367135,2175.150318361966,18.348395173195005
Hsa-Mir-101-P2-v2_3p,0.24653804365931284,81.92161820480405,897.3403828098387,90.70338745994512
Hsa-Mir-625_5p,0.5508265105933315,55.55555555555555,6.923922706866039,1.3847845413732078
Hsa-Mir-193-P2a-v1_3p,0.5010562486219099,62.068965517241374,6.231530436179435,2.077176812059812
Hsa-Mir-1247_5p,0.4462977035425317,4.761904761904763,0.6923922706866039,2.423372947403114
Hsa-Mir-10-P2c_5p,0.19208712747620513,86.89655172413792,261.72427831953627,12.809257007702172
Hsa-Mir-223_3p,0.1439637034629347,88.28561651648226,2679.5580875571573,113.20613625725974
Hsa-Mir-550-P3_5p*,0.6878868959987237,36.36363636363637,2.7695690827464157,1.7309806767165097
Hsa-Mir-17-P4_3p,0.08119661790826338,94.6643109540636,927.4594465847059,14.194041549075381
Hsa-Mir-486_3p*,0.09799580514957236,93.47707423580786,1185.721763550809,47.082674406689065
Hsa-Mir-550-P1_5p*,0.24782364464928971,75.0,10.385884060299059,0.6923922706866039
Hsa-Mir-127_3p,0.5582440288245261,44.44444444444444,70.6240116100336,24.57992560937444
Hsa-Mir-944_3p,0.5138972035190897,6.818181818181818,1.038588406029906,3.1157652180897175
Hsa-Mir-26-P1_5p,0.11965862228921556,91.9399446858949,805.5984069438637,25.272317880061042
Hsa-Mir-193-P1a_5p,0.5832054467621989,3.0303030303030307,0.34619613534330196,2.077176812059812
Hsa-Mir-21_5p,0.02522036435117824,98.41678939617083,3701.5290790905847,10.039687924955757
Hsa-Mir-126-v3_3p,0.5985746694396192,15.770609318996419,15.232629955105287,24.233729474031136
Hsa-Mir-142-P1-v1_5p,0.024095252543256056,98.42720824185105,16140.702418110766,192.13885511553258
Hsa-Mir-574_3p,0.1760545852769337,89.21568627450979,126.01539326496192,2.7695690827464157
Hsa-Mir-589_3p*,0.5333089471795209,33.33333333333333,3.1157652180897175,1.3847845413732078
Hsa-Mir-2116_3p,0.35376961036494076,40.0,2.077176812059812,1.038588406029906
Hsa-Mir-188-P2_5p,0.23905314723530033,74.3660673121254,558.414366308746,122.2072357761856
Hsa-Mir-30-P1a_5p,0.07002424945966572,94.93654493654493,2537.9638682017467,50.198439624778786
Hsa-Mir-629_5p,0.31924069982428,74.46808510638299,12.116864737015568,1.038588406029906
Hsa-Mir-26-P3_5p,0.15176892529589314,88.73883685471574,1410.403055388612,60.93051982042115
Hsa-Mir-29-P1a_3p,0.199538375109266,86.66274970622797,510.63929963137036,16.27121836113519
Hsa-Mir-221-P1_3p,0.1515170348473278,88.35616438356163,446.5930145928595,26.65710242143425
Hsa-Mir-181-P1c_3p*,0.38888324192429996,61.29032258064516,19.733179714568212,7.2701188422093415
Hsa-Mir-96-P3-v2_3p*,0.9430421309640957,43.47826086956521,3.4619613534330194,1.038588406029906
Hsa-Mir-374-P1_5p,0.5133187172193632,67.56756756756756,25.964710150747646,4.846745894806228
Hsa-Mir-26-P2_5p,0.06807444586197514,95.8879375618848,5699.42697615678,123.9382164529021
Hsa-Mir-203-v1_3p,0.1780378352974372,91.71974522292993,49.85224348943548,2.7695690827464157
Hsa-Mir-224_3p*,0.46439842970363343,14.814814814814815,1.3847845413732078,4.500549759462926
Hsa-Mir-624_5p,0.535117142683207,30.0,4.154353624119624,2.077176812059812
Hsa-Mir-1270_5p,0.44760807935898694,21.73913043478261,1.7309806767165097,0.6923922706866039
Hsa-Mir-1276_5p,0.27182162559524287,16.66666666666667,0.6923922706866039,0.6923922706866039
Hsa-Mir-23-P1_3p,0.06207492684835808,97.34265734265735,481.90502039787634,5.885334300836133
Hsa-Let-7-P7_5p,0.12665645521377528,91.18773946360152,494.3680812702352,21.810356526628023
Hsa-Mir-506-P4a2_3p,0.686080567868517,7.6923076923076925,0.6923922706866039,1.3847845413732078
Hsa-Mir-10-P3a_3p*,0.5028979420612016,22.727272727272727,6.923922706866039,22.84894493265793
Hsa-Mir-181-P1b_3p*,0.4112127543215719,53.246753246753244,42.58212464722614,23.19514106800123
Hsa-Mir-873-v2_3p*,0.2627234671316649,4.166666666666667,0.34619613534330196,6.231530436179435
Hsa-Mir-3200_5p*,0.3806865205434866,64.04494382022472,19.733179714568212,1.7309806767165097
Hsa-Mir-221-P2_3p,0.11120050411946505,92.88922155688623,429.6294039610377,13.847845413732077
Hsa-Mir-28-P1_5p*,0.32487262021093505,78.57142857142858,38.08157488776322,6.923922706866039
Hsa-Mir-197_3p,0.25158238460003235,83.0612244897959,140.9018270847239,15.92502222579189
Hsa-Mir-95-P2_3p,0.35923037473425645,62.7831715210356,134.32410051320116,46.39028213600246
Hsa-Mir-146-P2_3p*,0.3687820853345314,68.6046511627907,20.425571985254816,2.077176812059812
Hsa-Mir-148-P1_3p,0.05251702461294877,96.06101694915255,9810.50608335849,281.8036541694478
Hsa-Mir-10-P3b_3p*,0.6264742414306624,12.307692307692308,2.7695690827464157,3.1157652180897175
Hsa-Let-7-P11_5p,0.07767992588892826,93.28708044252767,1722.3257733329272,98.31970243749775
Hsa-Mir-34-P1_3p*,0.9657257263393468,37.5,1.038588406029906,0.6923922706866039
Hsa-Mir-144-v2_3p*,0.05806490694810925,96.8946894689469,745.3602793941291,7.616314977552643
Hsa-Mir-29-P1b_3p,0.34726421772584193,71.1340206185567,143.32520003212701,14.886433819761985
Hsa-Mir-144-v1_5p,0.06968531123640864,97.40072202166064,467.01858657811437,4.154353624119624
Hsa-Mir-370_3p,0.712247866629376,17.647058823529413,1.038588406029906,0.6923922706866039
Hsa-Mir-30-P1b_3p*,0.2527598173839758,82.7906976744186,61.62291209110775,4.154353624119624
Hsa-Mir-96-P3-v1_5p,0.24186430856377386,79.75308641975309,111.82135171588654,19.04078744388161
Hsa-Mir-30-P2a_5p,0.021710749308731375,99.06890130353817,184.17634400263665,0.6923922706866039
Hsa-Mir-126-v3_5p*,0.539002571677169,58.13953488372093,25.964710150747646,3.1157652180897175
Hsa-Mir-136-v1_3p,0.06790095329005563,85.71428571428571,14.540237684418683,0.34619613534330196
Hsa-Mir-582_5p*,0.8306021151458061,82.75862068965517,8.308707248239248,1.038588406029906
Hsa-Mir-10-P3b_5p,0.19798235520494575,90.96209912536442,108.0131942271102,4.500549759462926
Hsa-Mir-425_5p,0.03828386181996418,97.57067137809187,1529.494525946708,9.001099518925852
Hsa-Mir-138-P2_5p,0.38331891816589264,4.347826086956522,0.6923922706866039,8.308707248239248
Hsa-Mir-3173_5p,NA,92.0,7.962511112895945,0.6923922706866039
Hsa-Mir-21_3p*,0.07711276474197001,95.1700680272109,484.32839334527944,3.4619613534330194
Hsa-Mir-17-P3b_3p*,0.5158513676665115,14.285714285714288,1.038588406029906,1.038588406029906
Hsa-Mir-134_5p,0.5908858559884451,28.0,2.423372947403114,1.3847845413732078
Hsa-Mir-96-P2_5p,0.017463457828477948,99.03574276807076,4729.039208789504,6.577726571522737
Hsa-Let-7-P8_3p*,0.6503540298895514,44.23076923076923,23.887533338687835,25.618514015404344
Hsa-Mir-331_3p,0.44236889248548933,56.36363636363636,10.73208019564236,2.077176812059812
Hsa-Mir-128-P2_3p,0.06882724638783765,96.35610766045549,805.5984069438637,7.2701188422093415
Hsa-Mir-504-v1_5p,0.6613957746031488,33.333333333333336,1.038588406029906,1.3847845413732078
Hsa-Mir-584_5p,0.2016739707491082,84.80845442536328,222.25791889039985,6.231530436179435
Hsa-Mir-330-v2_3p,0.7450171190557557,20.0,1.038588406029906,1.038588406029906
Hsa-Mir-873-v1_3p,0.35618158792561916,10.344827586206897,1.038588406029906,8.308707248239248
Hsa-Mir-128-P1_3p,0.5702233176729148,40.78947368421053,32.19624058692708,13.155453143045474
Hsa-Mir-628_3p*,0.5157808727420313,48.85496183206108,22.156552661971325,2.423372947403114
Hsa-Mir-2277_3p*,0.4134718414582739,9.523809523809526,0.6923922706866039,0.6923922706866039
Hsa-Let-7-P10_3p*,0.3838236854104667,11.538461538461538,1.038588406029906,7.2701188422093415
Hsa-Mir-210_3p,0.10594290962524862,92.67241379310344,223.29650729642975,9.347295654269153
Hsa-Mir-10-P3c_5p,0.35333719513478207,77.35294117647058,91.04958359528841,16.963610631821798
Hsa-Mir-224_5p,0.3204529089507662,82.08955223880596,19.04078744388161,1.3847845413732078
Hsa-Mir-92-P4_5p*,0.42092933787726905,2.8571428571428577,0.34619613534330196,6.923922706866039
Hsa-Mir-199-P2-v3_3p,0.2744455229917084,85.39325842696628,26.310906286090948,3.4619613534330194
Hsa-Mir-376-P1_3p,1.0283208335737188,50.0,1.038588406029906,0.6923922706866039
Hsa-Mir-191-v1_3p*,0.6483379851603841,28.571428571428573,2.7695690827464157,2.077176812059812
Hsa-Mir-17-P2b_5p,0.40014375065222707,77.77777777777779,4.846745894806228,0.6923922706866039
Hsa-Mir-154-P5_5p,0.5401331625189879,55.55555555555555,3.4619613534330194,1.038588406029906
Hsa-Mir-191-v2_5p,0.10051969541625741,93.17406143344711,1039.6269944359358,18.002199037851703
Hsa-Mir-15-P1a_5p,0.01784555696695105,99.09565217391304,4931.563947965336,5.539138165492831
Hsa-Mir-188-P2_3p*,0.1413333787536027,94.36619718309859,23.19514106800123,0.6923922706866039
Hsa-Mir-1180_3p,0.6495480806397393,35.0,12.116864737015568,6.923922706866039
Hsa-Mir-204-P1_5p,0.4558017288978156,80.0,13.847845413732077,1.038588406029906
Hsa-Mir-3173_3p*,0.6118559013251574,14.705882352941176,1.7309806767165097,1.7309806767165097
Hsa-Mir-430-P31_3p,0.0,33.333333333333336,0.34619613534330196,0.34619613534330196
Hsa-Let-7-P5_5p,0.019911112202456713,98.99730619574977,4580.174870591885,6.923922706866039
Hsa-Mir-148-P1_5p*,0.0902802201897872,92.63803680981596,52.2756164368386,1.038588406029906
Hsa-Mir-331_5p*,0.6614655614061375,32.87671232876712,8.308707248239248,8.308707248239248
Hsa-Mir-193-P1b_5p,0.4354204075380524,62.91390728476821,32.888632857613686,3.1157652180897175
Hsa-Mir-19-P2b_3p,0.6038249638291996,3.9215686274509802,0.6923922706866039,6.231530436179435
Hsa-Mir-616_3p*,0.5158642667079454,1.234567901234568,0.34619613534330196,2.423372947403114
Hsa-Mir-216-P1a_5p,0.279121637853748,58.06451612903225,6.231530436179435,0.6923922706866039
Hsa-Mir-190-P1_5p,0.39753253623946583,68.42105263157895,4.500549759462926,1.038588406029906
Hsa-Mir-191-v2_3p*,0.33509405062126957,19.35483870967742,4.154353624119624,15.92502222579189
Hsa-Mir-199-P3-v2_5p*,0.11745271244568764,93.24324324324324,23.887533338687835,0.6923922706866039
Hsa-Mir-361-v2_5p*,0.4499763060679065,79.28571428571428,38.427771023106516,7.962511112895945
Hsa-Mir-199-P1-v3_3p,0.45618176337314165,68.12080536912751,70.2778154746903,29.426671504180668
Hsa-Mir-550-P2_3p,0.5570635520103367,66.66666666666667,4.846745894806228,1.7309806767165097
Hsa-Mir-29-P2b-v1_3p,0.66223316627311,33.333333333333336,2.423372947403114,2.077176812059812
Hsa-Mir-506-P6c_5p,0.67415940066845,5.882352941176471,0.34619613534330196,1.3847845413732078
Hsa-Mir-1343_3p,0.19342640361727081,12.500000000000002,0.34619613534330196,0.6923922706866039
Hsa-Mir-30-P2b_3p*,0.6060739682222004,51.06382978723404,8.308707248239248,2.077176812059812
Hsa-Mir-296_5p,0.5814537042378934,11.11111111111111,1.038588406029906,2.7695690827464157
Hsa-Mir-122_5p,0.1684214949457062,85.98615916955016,172.05947926562106,15.578826090448588
Hsa-Mir-145_3p*,0.3380369166767777,76.92307692307692,45.005497594629254,3.8081574887763217
Hsa-Mir-194-P1_5p,0.14570784807541357,93.02325581395348,41.543536241196236,0.6923922706866039
Hsa-Mir-144-v2_5p,0.04095093897992272,97.88273615635178,416.12775468264897,1.7309806767165097
Hsa-Mir-10-P2b_5p,0.11537366071475816,91.99029126213593,131.20833529511145,3.8081574887763217
Hsa-Mir-8-P1b_3p,0.09962450857852397,94.13333333333334,122.2072357761856,1.7309806767165097
Hsa-Mir-483_3p*,0.4897427316586976,43.75000000000001,9.693491789612455,1.7309806767165097
Hsa-Mir-1294_5p,0.431339479766331,40.74074074074074,3.8081574887763217,1.3847845413732078
Hsa-Let-7-P6_5p,0.01755034857817476,99.21919096895579,3651.3306394658057,10.385884060299059
Hsa-Mir-4662_5p,0.5706076801781369,58.06451612903225,6.231530436179435,1.3847845413732078
Hsa-Mir-30-P2c_5p,0.07095452125670496,96.28571428571428,116.66809761069275,1.038588406029906
Hsa-Mir-139_3p,0.6299546606150864,5.555555555555556,0.34619613534330196,1.038588406029906
Hsa-Mir-188-P3_5p,0.18770355235560543,88.88888888888889,91.39577973063172,7.616314977552643
Hsa-Mir-10-P2a_5p,0.0986527070436949,94.50261780104712,249.95360971786403,3.4619613534330194
Hsa-Mir-223_5p*,0.33864422288774937,76.3157894736842,50.198439624778786,6.577726571522737
Hsa-Mir-130-P4a_5p*,0.4819039059375776,62.26415094339623,11.424472466328965,3.1157652180897175
Hsa-Mir-34-P1_5p,0.35346766927489737,67.10526315789474,17.6560029025084,1.7309806767165097
Hsa-Mir-766_3p,0.5580530635044384,11.538461538461538,2.077176812059812,10.73208019564236
Hsa-Let-7-P4_3p*,0.0968799850610635,93.77470355731226,657.0802648815871,23.541337203344533
Hsa-Mir-181-P1a_3p*,0.37156203259294157,76.81159420289855,18.348395173195005,3.8081574887763217
Hsa-Mir-197_5p*,0.5234492203455106,26.86567164179104,6.231530436179435,1.7309806767165097
Hsa-Mir-218-P1_5p,0.5827365220681757,6.451612903225807,0.6923922706866039,3.1157652180897175
Hsa-Mir-154-P12_3p,0.22724215441434462,84.44444444444446,26.310906286090948,1.7309806767165097
Hsa-Mir-126-v1_5p,0.012675655522486944,99.51269431314265,7069.671279845569,9.347295654269153
Hsa-Mir-24-P2_3p,0.19744462299018997,89.32461873638343,141.9404154907538,9.347295654269153
Hsa-Mir-181-P2b_5p,0.34452811362071223,64.22764227642276,27.349494692120853,7.962511112895945
Hsa-Mir-576_5p,0.37850017460941754,77.92207792207792,20.771768120598118,2.077176812059812
Hsa-Mir-1910_5p*,0.3782924478444745,9.090909090909092,0.34619613534330196,1.3847845413732078
Hsa-Mir-642_3p,0.6904912753968061,44.44444444444444,4.154353624119624,0.6923922706866039
Hsa-Mir-31_5p,0.39145627308868736,13.636363636363638,1.038588406029906,1.038588406029906
Hsa-Mir-199-P3-v3_3p,0.05052943411415622,98.26989619377163,491.5985121874888,3.8081574887763217
Hsa-Mir-29-P2b-v1_5p*,0.7745381969555246,32.0,2.7695690827464157,2.7695690827464157
Hsa-Mir-22-P1a_5p*,0.22362002806680847,81.81818181818183,37.389182617076614,1.7309806767165097
Hsa-Mir-450-P2_3p*,0.3812338851926885,30.0,1.038588406029906,0.6923922706866039
Hsa-Mir-769_5p,0.16640586399498103,88.64265927977839,110.78276330985662,3.4619613534330194
Hsa-Mir-7-P2_3p*,0.6563370340948852,28.571428571428573,0.6923922706866039,1.038588406029906
Hsa-Mir-874_3p,0.41244036738261075,63.63636363636365,12.116864737015568,2.423372947403114
Hsa-Mir-339_5p,0.3196177085728669,43.74999999999999,7.2701188422093415,1.038588406029906
Hsa-Mir-33-P2_5p,0.40796053343431304,62.49999999999999,22.502748797314627,9.693491789612455
Hsa-Mir-362-P4_3p,0.17041033547497295,90.47619047619048,39.466359429136425,1.3847845413732078
Hsa-Mir-188-P3_3p*,0.6505658967602517,2.8571428571428577,0.34619613534330196,4.154353624119624
Hsa-Mir-15-P2b_3p*,0.022516904469988285,98.65,1366.0899500646694,3.1157652180897175
Hsa-Mir-3150_3p,0.6182729190547147,8.108108108108109,1.038588406029906,0.6923922706866039
Hsa-Mir-29-P2b-v2_3p,1.0369678910772295,72.97297297297298,9.347295654269153,2.7695690827464157
Hsa-Mir-154-P9_3p,0.09440229379948195,83.33333333333334,8.65490338358255,0.34619613534330196
Hsa-Mir-154-P23_3p,0.1800354008818715,91.66666666666666,41.889732376539534,1.7309806767165097
Hsa-Mir-378_5p*,0.2525347868237287,82.14285714285714,7.962511112895945,0.6923922706866039
Hsa-Mir-30-P1a_3p*,0.4220877581723036,60.256410256410255,16.27121836113519,3.8081574887763217
Hsa-Mir-28-P3_5p,0.4507390004874942,6.250000000000001,0.34619613534330196,1.7309806767165097
Hsa-Mir-181-P1c_5p,0.11736907760849351,92.81767955801105,174.4828522130242,3.4619613534330194
Hsa-Mir-361-v1_3p*,0.2700777374848369,80.79470198675497,42.23592851188284,2.7695690827464157
Hsa-Mir-130-P1b_3p,0.18875135981526017,88.24141519250782,293.5743227711201,17.6560029025084
Hsa-Mir-155_5p,0.4684826661597118,60.54421768707483,30.811456045553875,4.154353624119624
Hsa-Mir-199-P3-v2_3p,0.6029753565456422,12.903225806451614,1.3847845413732078,5.885334300836133
Hsa-Mir-430-P11a_5p,1.2435313728608017,30.0,1.038588406029906,1.038588406029906
Hsa-Mir-15-P1d_3p*,0.046535815921024154,97.15189873417721,106.2822135503937,1.3847845413732078
Hsa-Mir-193-P1b_3p,0.1356569666536396,90.84967320261438,48.121262812718975,1.038588406029906
Hsa-Mir-17-P3a_5p,0.07698883732085546,96.22222222222223,149.90292660364975,1.3847845413732078
Hsa-Mir-345_5p,0.13004923346988354,91.6988416988417,328.88632857613686,16.963610631821798
Hsa-Mir-362-P1_3p*,0.5242405577515684,60.86956521739131,4.846745894806228,0.6923922706866039
Hsa-Mir-1296_3p*,0.7673057460534056,30.76923076923077,1.3847845413732078,1.3847845413732078
Hsa-Mir-433_3p,0.485163368542473,26.086956521739133,4.154353624119624,6.923922706866039
Hsa-Mir-208-P2_3p,0.40558370496783813,46.42857142857143,4.500549759462926,1.038588406029906
Hsa-Mir-342_3p,0.13895206576123934,91.2442396313364,205.64050439392136,6.231530436179435
Hsa-Mir-361-v2_3p,0.46114053890692236,70.49180327868852,14.886433819761985,2.077176812059812
Hsa-Mir-3127_5p,0.6634086967217631,17.948717948717952,2.423372947403114,2.7695690827464157
Hsa-Mir-625_3p,0.26847276244063967,73.46938775510205,12.46306087235887,0.6923922706866039
Hsa-Mir-1307_3p,0.2994037505631822,74.53874538745389,69.931619339347,7.616314977552643
Hsa-Mir-30-P2a_3p*,0.5339726085165574,32.653061224489804,5.539138165492831,4.846745894806228
Hsa-Mir-361-v1_5p,0.262275055461232,88.70967741935485,19.04078744388161,1.038588406029906
