miRNA,SRR12344553_trim_joined
Hsa-Mir-1277_3p*,2.5828
Hsa-Mir-1277_5p,4.1324
Hsa-Mir-1278_3p,0.7748
Hsa-Mir-1278_5p*,0.0
Hsa-Mir-127_3p,317.6791
Hsa-Mir-127_5p*,0.0
Hsa-Mir-128-P1_3p/128-P2_3p,831.3894
Hsa-Mir-128-P1_5p*,8.2648
Hsa-Mir-128-P2_5p*,0.0
Hsa-Mir-1286_3p,0.0
Hsa-Mir-1286_5p*,0.0
Hsa-Mir-1287_3p*,0.0
Hsa-Mir-1287_5p,2.5828
Hsa-Mir-129-P1_3p*/129-P2_3p*,0.0
Hsa-Mir-129-P1_5p/129-P2_5p,0.0
Hsa-Mir-1294_3p*,0.0
Hsa-Mir-1294_5p,12.6555
Hsa-Mir-1295_3p,0.0
Hsa-Mir-1295_5p*,0.0
Hsa-Mir-1296_3p*,0.0
Hsa-Mir-1296_5p,2.5828
Hsa-Mir-1298_3p*,0.0
Hsa-Mir-1298_5p,0.0
Hsa-Mir-130-P1a_3p,1485.3434
Hsa-Mir-130-P1a_5p*,0.0
Hsa-Mir-130-P1b_3p,416.0821
Hsa-Mir-130-P1b_5p*,36.1586
Hsa-Mir-130-P2a_3p,114.1578
Hsa-Mir-130-P2a_5p*,0.0
Hsa-Mir-130-P2b_3p,14.2052
Hsa-Mir-130-P2b_5p*,0.0
Hsa-Mir-130-P4a_3p,58.8869
Hsa-Mir-130-P4a_5p*,17.821
Hsa-Mir-1301_3p,6.9734
Hsa-Mir-1301_5p*,0.0
Hsa-Mir-1307_3p,69.9927
Hsa-Mir-1307_5p,322.328
Hsa-Mir-132-P1_3p,21.1786
Hsa-Mir-132-P1_5p*,5.9403
Hsa-Mir-132-P2_3p*,5.1655
Hsa-Mir-132-P2_5p,0.0
Hsa-Mir-1323_3p*,0.0
Hsa-Mir-1323_5p,0.0
Hsa-Mir-133-P1-v1_3p/133-P1-v2_3p/133-P2-v1_3p/133-P2-v2_3p/133-P3-v1_3p/133-P3-v2_3p,12.3972
Hsa-Mir-133-P1-v1_5p*/133-P1-v2_5p*/133-P2-v1_5p*/133-P2-v2_5p*,0.7748
Hsa-Mir-133-P3-v1_5p*/133-P3-v2_5p*,0.0
Hsa-Mir-1343_3p,1.8079
Hsa-Mir-1343_5p*,0.0
Hsa-Mir-134_3p*,0.0
Hsa-Mir-134_5p,7.7483
Hsa-Mir-135-P1_3p*,0.0
Hsa-Mir-135-P1_5p/135-P2_5p,0.0
Hsa-Mir-135-P2_3p*,0.0
Hsa-Mir-135-P3_3p*,0.0
Hsa-Mir-135-P3_5p,0.0
Hsa-Mir-136-v1_3p/136-v2_3p,31.5096
Hsa-Mir-136-v1_5p*/136-v2_5p*,1.5497
Hsa-Mir-137-P1_3p,0.0
Hsa-Mir-137-P1_5p*,0.0
Hsa-Mir-138-P1_3p*,0.0
Hsa-Mir-138-P1_5p/138-P2_5p,1.5497
Hsa-Mir-138-P2_3p*,0.0
Hsa-Mir-139_3p,0.0
Hsa-Mir-139_5p,12.139
Hsa-Mir-140-v1_3p/140-v2_3p,1579.3557
Hsa-Mir-140-v1_5p*/140-v2_5p*,18.3376
Hsa-Mir-142-P1-v1_3p*/142-P1-v2_3p/142-P1-v3_3p,294.6925
Hsa-Mir-142-P1-v1_5p/142-P1-v2_5p*/142-P1-v3_5p*,20057.6885
Hsa-Mir-143_3p,5535.6224
Hsa-Mir-143_5p*,0.0
Hsa-Mir-144-v1_3p*/144-v2_3p*,4904.1384
Hsa-Mir-144-v1_5p/144-v2_5p,1244.1139
Hsa-Mir-145_3p*,50.8803
Hsa-Mir-145_5p,10.8476
Hsa-Mir-146-P1_3p*,0.0
Hsa-Mir-146-P1_5p,824.1577
Hsa-Mir-146-P2_3p*,20.1455
Hsa-Mir-146-P2_5p,367.268
Hsa-Mir-147-v1_3p/147-v2_3p,0.0
Hsa-Mir-147-v1_5p*/147-v2_5p*,0.0
Hsa-Mir-148-P1_3p,6567.4337
Hsa-Mir-148-P1_5p*,37.9665
Hsa-Mir-148-P2_3p,371.6587
Hsa-Mir-148-P2_5p*,21.6952
Hsa-Mir-148-P3_3p,41.0658
Hsa-Mir-148-P3_5p*,2.3245
Hsa-Mir-149_3p*,0.0
Hsa-Mir-149_5p,0.0
Hsa-Mir-15-P1a_3p*,0.0
Hsa-Mir-15-P1a_5p,6565.8841
Hsa-Mir-15-P1b_3p*,118.5485
Hsa-Mir-15-P1b_5p,179.7599
Hsa-Mir-15-P1c_3p*,0.0
Hsa-Mir-15-P1c_5p,7.49
Hsa-Mir-15-P1d_3p*,166.0713
Hsa-Mir-15-P1d_5p,29.1852
Hsa-Mir-15-P2a_3p*,0.0
Hsa-Mir-15-P2a_5p/15-P2b_5p,92916.2216
Hsa-Mir-15-P2b_3p*,2399.6392
Hsa-Mir-15-P2c_3p*,4.1324
Hsa-Mir-15-P2c_5p,6.7152
Hsa-Mir-15-P2d_3p*,0.0
Hsa-Mir-15-P2d_5p,0.0
Hsa-Mir-150_3p*,17.3045
Hsa-Mir-150_5p,869.6142
Hsa-Mir-153-P1_3p/153-P2_3p,1.0331
Hsa-Mir-153-P1_5p*,1.8079
Hsa-Mir-153-P2_5p*,0.0
Hsa-Mir-154-P10_3p,2.841
Hsa-Mir-154-P10_5p,0.0
Hsa-Mir-154-P12_3p,48.2976
Hsa-Mir-154-P12_5p*,0.0
Hsa-Mir-154-P13_3p*,1.5497
Hsa-Mir-154-P13_5p,45.4565
Hsa-Mir-154-P14_3p*,0.0
Hsa-Mir-154-P14_5p,0.0
Hsa-Mir-154-P15_3p*,2.3245
Hsa-Mir-154-P15_5p,6.9734
Hsa-Mir-154-P16_3p,3.0993
Hsa-Mir-154-P16_5p,0.0
Hsa-Mir-154-P17_3p,8.5231
Hsa-Mir-154-P17_5p*,0.0
Hsa-Mir-154-P18_3p,2.5828
Hsa-Mir-154-P18_5p*,0.0
Hsa-Mir-154-P19_3p,0.0
Hsa-Mir-154-P19_5p*,0.0
Hsa-Mir-154-P1_3p,0.0
Hsa-Mir-154-P1_5p,1.2914
Hsa-Mir-154-P2-v1_3p/154-P2-v2_3p*,0.0
Hsa-Mir-154-P2-v1_5p*/154-P2-v2_5p,0.0
Hsa-Mir-154-P20-v1_3p,0.0
Hsa-Mir-154-P20-v1_5p*/154-P20-v2_5p*,0.0
Hsa-Mir-154-P20-v2_3p,0.0
Hsa-Mir-154-P21_3p,5.4238
Hsa-Mir-154-P21_5p*,2.3245
Hsa-Mir-154-P22_3p,6.7152
Hsa-Mir-154-P22_5p*,0.0
Hsa-Mir-154-P23_3p,121.1313
Hsa-Mir-154-P23_5p*,5.4238
Hsa-Mir-154-P24_3p,0.0
Hsa-Mir-154-P24_5p*,0.0
Hsa-Mir-154-P25_3p,3.0993
Hsa-Mir-154-P25_5p*,0.0
Hsa-Mir-154-P26_3p,1.8079
Hsa-Mir-154-P26_5p*,0.0
Hsa-Mir-154-P27_3p,12.9138
Hsa-Mir-154-P27_5p*,0.0
Hsa-Mir-154-P28a_3p/154-P28b_3p,2.3245
Hsa-Mir-154-P28a_5p*/154-P28b_5p,0.0
Hsa-Mir-154-P29_3p,0.0
Hsa-Mir-154-P29_5p*,0.0
Hsa-Mir-154-P30_3p,2.3245
Hsa-Mir-154-P30_5p*,0.0
Hsa-Mir-154-P36_3p,154.1906
Hsa-Mir-154-P36_5p*,2.0662
Hsa-Mir-154-P3a-v1_3p/154-P3a-v2_3p,2.841
Hsa-Mir-154-P3a-v1_5p*/154-P3a-v2_5p*,0.0
Hsa-Mir-154-P3b_3p,14.2052
Hsa-Mir-154-P3b_5p*,0.0
Hsa-Mir-154-P4a_3p/154-P4b_3p,0.0
Hsa-Mir-154-P4a_5p*/154-P4b_5p*,0.0
Hsa-Mir-154-P5_3p,8.2648
Hsa-Mir-154-P5_5p,4.9072
Hsa-Mir-154-P6_3p,1.5497
Hsa-Mir-154-P6_5p,0.0
Hsa-Mir-154-P7_3p*,0.0
Hsa-Mir-154-P7_5p,0.0
Hsa-Mir-154-P8_3p,2.0662
Hsa-Mir-154-P8_5p,0.0
Hsa-Mir-154-P9_3p,24.5362
Hsa-Mir-154-P9_5p*,0.0
Hsa-Mir-155_3p*,0.0
Hsa-Mir-155_5p,55.271
Hsa-Mir-17-P1a_3p*,51.6551
Hsa-Mir-17-P1a_5p/17-P1b_5p,322.328
Hsa-Mir-17-P1b_3p*,4.1324
Hsa-Mir-17-P2a_3p*,48.2976
Hsa-Mir-17-P2a_5p,38.7414
Hsa-Mir-17-P2b_3p*,4.3907
Hsa-Mir-17-P2b_5p,9.8145
Hsa-Mir-17-P3a_3p*,2.3245
Hsa-Mir-17-P3a_5p,247.1698
Hsa-Mir-17-P3b_3p*,0.0
Hsa-Mir-17-P3b_5p,36.6751
Hsa-Mir-17-P4_3p,956.6531
Hsa-Mir-17-P4_5p,795.4891
Hsa-Mir-17-P5_3p*,26.6024
Hsa-Mir-17-P5_5p,5518.3179
Hsa-Mir-181-P1a_3p*,22.47
Hsa-Mir-181-P1a_5p/181-P1b_5p,6779.9946
Hsa-Mir-181-P1b_3p*,89.8799
Hsa-Mir-181-P1c_3p*,36.4169
Hsa-Mir-181-P1c_5p,256.2095
Hsa-Mir-181-P2a_3p*,2.5828
Hsa-Mir-181-P2a_5p/181-P2b_5p,181.0512
Hsa-Mir-181-P2b_3p*,4.1324
Hsa-Mir-181-P2c_3p*,0.0
Hsa-Mir-181-P2c_5p,17.0462
Hsa-Mir-184_3p,0.0
Hsa-Mir-184_5p*,0.0
Hsa-Mir-185_3p*,11.6224
Hsa-Mir-185_5p,18.5958
Hsa-Mir-186_3p*,0.0
Hsa-Mir-186_5p,5493.5235
Hsa-Mir-187_3p,0.0
Hsa-Mir-187_5p*,0.0
Hsa-Mir-188-P1_3p*,0.0
Hsa-Mir-188-P1_5p,5.1655
Hsa-Mir-188-P2_3p*,14.7217
Hsa-Mir-188-P2_5p,838.8794
Hsa-Mir-188-P3_3p*,0.0
Hsa-Mir-188-P3_5p,121.6478
Hsa-Mir-19-P1_3p,268.865
Hsa-Mir-19-P1_5p*,0.0
Hsa-Mir-19-P2a_3p/19-P2b_3p,893.3755
Hsa-Mir-19-P2a_5p*,0.0
Hsa-Mir-19-P2b_5p*,0.0
Hsa-Mir-190-P1_3p*,0.0
Hsa-Mir-190-P1_5p,3.6159
Hsa-Mir-190-P2_3p*,0.0
Hsa-Mir-190-P2_5p,4.3907
Hsa-Mir-1908_3p*,0.0
Hsa-Mir-1908_5p,0.0
Hsa-Mir-191-v1_3p*/191-v2_3p*,19.1124
Hsa-Mir-191-v1_5p/191-v2_5p,10563.7331
Hsa-Mir-1910_3p,0.0
Hsa-Mir-1910_5p*,0.0
Hsa-Mir-1911_3p*,0.0
Hsa-Mir-1911_5p,0.0
Hsa-Mir-1912_3p,0.0
Hsa-Mir-1912_5p*,0.0
Hsa-Mir-1913_3p*,0.0
Hsa-Mir-1913_5p,0.0
Hsa-Mir-1914_3p*,0.0
Hsa-Mir-1914_5p,0.0
Hsa-Mir-1915_3p*,0.0
Hsa-Mir-1915_5p,0.0
Hsa-Mir-192-P1_3p*,0.0
Hsa-Mir-192-P1_5p/192-P2_5p,9654.0862
Hsa-Mir-192-P2_3p*,0.0
Hsa-Mir-193-P1a_3p*,2.3245
Hsa-Mir-193-P1a_5p,0.0
Hsa-Mir-193-P1b_3p,7.49
Hsa-Mir-193-P1b_5p,8.5231
Hsa-Mir-193-P2a-v1_3p/193-P2a-v2_3p/193-P2b_3p,8.7814
Hsa-Mir-193-P2a-v1_5p/193-P2a-v2_5p,0.7748
Hsa-Mir-193-P2b_5p*,0.0
Hsa-Mir-194-P1_3p*,0.0
Hsa-Mir-194-P1_5p/194-P2_5p,47.781
Hsa-Mir-194-P2_3p*,0.0
Hsa-Mir-196-P1_3p*,0.0
Hsa-Mir-196-P1_5p/196-P2_5p,1.8079
Hsa-Mir-196-P2_3p*,0.0
Hsa-Mir-196-P3_3p*,2.0662
Hsa-Mir-196-P3_5p,17.0462
Hsa-Mir-197_3p,183.8923
Hsa-Mir-197_5p*,0.0
Hsa-Mir-199-P1-v1_3p/199-P1-v2_3p/199-P1-v3_3p/199-P2-v1_3p/199-P2-v2_3p/199-P2-v3_3p/199-P3-v1_3p/199-P3-v2_3p/199-P3-v3_3p,639.7488
Hsa-Mir-199-P1-v1_5p*/199-P1-v2_5p*/199-P1-v3_5p*/199-P2-v1_5p*/199-P2-v2_5p*/199-P2-v3_5p*,34.0924
Hsa-Mir-199-P3-v1_5p*/199-P3-v2_5p*/199-P3-v3_5p*,29.96
Hsa-Mir-202_3p,11.1059
Hsa-Mir-202_5p,0.0
Hsa-Mir-203-v1_3p/203-v2_3p,63.5358
Hsa-Mir-203-v1_5p*/203-v2_5p*,0.0
Hsa-Mir-204-P1_3p*,0.0
Hsa-Mir-204-P1_5p,7.7483
Hsa-Mir-204-P2_3p*,0.0
Hsa-Mir-204-P2_5p,1.5497
Hsa-Mir-205-P1_3p*,0.0
Hsa-Mir-205-P1_5p,5.6821
Hsa-Mir-208-P1_3p,0.0
Hsa-Mir-208-P1_5p*,0.0
Hsa-Mir-208-P2_3p,4.649
Hsa-Mir-208-P2_5p*,0.0
Hsa-Mir-210_3p,117.7737
Hsa-Mir-210_5p*,1.2914
Hsa-Mir-2114_3p,0.0
Hsa-Mir-2114_5p,0.0
Hsa-Mir-2115_3p,7.49
Hsa-Mir-2115_5p*,0.0
Hsa-Mir-2116_3p,1.5497
Hsa-Mir-2116_5p*,0.0
Hsa-Mir-214_3p,4.9072
Hsa-Mir-214_5p*,1.8079
Hsa-Mir-216-P1a_3p*,0.0
Hsa-Mir-216-P1a_5p,4.1324
Hsa-Mir-216-P1b_3p*,0.0
Hsa-Mir-216-P1b_5p,3.0993
Hsa-Mir-217-v1_3p*/217-v2_3p*,0.0
Hsa-Mir-217-v1_5p/217-v2_5p,1.0331
Hsa-Mir-218-P1_3p*,0.0
Hsa-Mir-218-P1_5p/218-P2_5p,2.0662
Hsa-Mir-218-P2_3p*,0.0
Hsa-Mir-219-P1_3p*,5.1655
Hsa-Mir-219-P1_5p/219-P2_5p*,0.0
Hsa-Mir-219-P2_3p,0.0
Hsa-Mir-21_3p*,346.3477
Hsa-Mir-21_5p,3603.7204
Hsa-Mir-22-P1a_3p,42269.6543
Hsa-Mir-22-P1a_5p*,27.6355
Hsa-Mir-221-P1_3p,562.0079
Hsa-Mir-221-P1_5p*,7.49
Hsa-Mir-221-P2_3p,672.8081
Hsa-Mir-221-P2_5p*,1.8079
Hsa-Mir-223_3p,3708.3221
Hsa-Mir-223_5p*,58.6286
Hsa-Mir-224_3p*,0.0
Hsa-Mir-224_5p,4.3907
Hsa-Mir-2276_3p,0.0
Hsa-Mir-2276_5p*,0.0
Hsa-Mir-2277_3p*,0.0
Hsa-Mir-2277_5p,5.1655
Hsa-Mir-2278-v1_3p*/2278-v2_3p*,0.0
Hsa-Mir-2278-v1_5p/2278-v2_5p,0.0
Hsa-Mir-23-P1_3p,390.5128
Hsa-Mir-23-P1_5p*,0.0
Hsa-Mir-23-P2_3p,96.8534
Hsa-Mir-23-P2_5p*,0.0
Hsa-Mir-2355_3p,1.5497
Hsa-Mir-2355_5p,8.2648
Hsa-Mir-24-P1_3p/24-P2_3p,180.0181
Hsa-Mir-24-P1_5p*,8.2648
Hsa-Mir-24-P2_5p*,0.0
Hsa-Mir-2467_3p,0.0
Hsa-Mir-2467_5p*,3.8741
Hsa-Mir-26-P1_3p*,1.5497
Hsa-Mir-26-P1_5p/26-P2_5p,11730.3643
Hsa-Mir-26-P2_3p*,1.2914
Hsa-Mir-26-P3_3p*,48.2976
Hsa-Mir-26-P3_5p,2802.8076
Hsa-Mir-2681_3p,0.0
Hsa-Mir-2681_5p,0.0
Hsa-Mir-27-P1_3p/27-P2_3p,7591.755
Hsa-Mir-27-P1_5p*,3.0993
Hsa-Mir-27-P2_5p*,6.7152
Hsa-Mir-28-P1_3p,1175.1543
Hsa-Mir-28-P1_5p*,51.3969
Hsa-Mir-28-P2_3p,2148.0787
Hsa-Mir-28-P2_5p,974.7324
Hsa-Mir-28-P3_3p*,3.3576
Hsa-Mir-28-P3_5p,0.0
Hsa-Mir-29-P1a_3p,385.3473
Hsa-Mir-29-P1a_5p*,2.841
Hsa-Mir-29-P1b_3p,174.0778
Hsa-Mir-29-P1b_5p*,4.9072
Hsa-Mir-29-P2a_3p/29-P2b-v1_3p/29-P2b-v2_3p,30.2183
Hsa-Mir-29-P2a_5p*,0.0
Hsa-Mir-29-P2b-v1_5p*/29-P2b-v2_5p*,2.841
Hsa-Mir-296_3p*,0.0
Hsa-Mir-296_5p,1.2914
Hsa-Mir-30-P1a_3p*,13.6886
Hsa-Mir-30-P1a_5p,1098.1881
Hsa-Mir-30-P1b_3p*,100.9858
Hsa-Mir-30-P1b_5p,8123.5446
Hsa-Mir-30-P1c_3p*,15.2383
Hsa-Mir-30-P1c_5p,6259.3108
Hsa-Mir-30-P2a_3p*,7.2317
Hsa-Mir-30-P2a_5p/30-P2b_5p/30-P2c_5p,377.3408
Hsa-Mir-30-P2b_3p*,8.7814
Hsa-Mir-30-P2c_3p*,0.0
Hsa-Mir-3059_3p*,0.0
Hsa-Mir-3059_5p,0.0
Hsa-Mir-3085_3p,0.0
Hsa-Mir-3085_5p*,0.0
Hsa-Mir-3121_3p,4.1324
Hsa-Mir-3121_5p*,0.0
Hsa-Mir-3126_3p*,0.0
Hsa-Mir-3126_5p,0.0
Hsa-Mir-3127_3p*,0.0
Hsa-Mir-3127_5p,6.4569
Hsa-Mir-3130_3p*,0.0
Hsa-Mir-3130_5p,0.0
Hsa-Mir-3136_3p*,0.0
Hsa-Mir-3136_5p,0.0
Hsa-Mir-3138_3p,0.0
Hsa-Mir-3138_5p*,0.0
Hsa-Mir-3140_3p,0.0
Hsa-Mir-3140_5p*,0.0
Hsa-Mir-3144-v1_3p*/3144-v2_3p*,0.0
Hsa-Mir-3144-v1_5p/3144-v2_5p,0.0
Hsa-Mir-3145_3p,0.0
Hsa-Mir-3145_5p*,0.0
Hsa-Mir-3146_3p,0.0
Hsa-Mir-3146_5p*,0.0
Hsa-Mir-3150_3p,4.3907
Hsa-Mir-3150_5p*,0.0
Hsa-Mir-3163_3p,0.0
Hsa-Mir-3163_5p,5.9403
Hsa-Mir-3164_3p,0.0
Hsa-Mir-3164_5p*,0.0
Hsa-Mir-3171_3p*,0.0
Hsa-Mir-3171_5p,0.0
Hsa-Mir-3173_3p*,0.0
Hsa-Mir-3173_5p,8.7814
Hsa-Mir-3174_3p*,0.0
Hsa-Mir-3174_5p,3.6159
Hsa-Mir-3179-P1_3p/3179-P2_3p/3179-P3_3p/3179-P4_3p,0.0
Hsa-Mir-3179-P1_5p*/3179-P2_5p*/3179-P3_5p*/3179-P4_5p*,0.0
Hsa-Mir-3180-P1_3p/3180-P2_3p/3180-P3_3p,0.0
Hsa-Mir-3180-P1_5p/3180-P2_5p/3180-P3_5p,0.0
Hsa-Mir-3186_3p,0.0
Hsa-Mir-3186_5p*,0.0
Hsa-Mir-3187_3p,0.0
Hsa-Mir-3187_5p*,0.0
Hsa-Mir-3194_3p,0.0
Hsa-Mir-3194_5p,0.0
Hsa-Mir-31_3p*,0.0
Hsa-Mir-31_5p,4.1324
Hsa-Mir-3200_3p,7.7483
Hsa-Mir-3200_5p*,10.5893
Hsa-Mir-324_3p*,26.8607
Hsa-Mir-324_5p,25.311
Hsa-Mir-325_3p,0.0
Hsa-Mir-325_5p*,0.0
Hsa-Mir-326_3p,0.0
Hsa-Mir-326_5p*,0.0
Hsa-Mir-328_3p,44.4234
Hsa-Mir-328_5p*,0.0
Hsa-Mir-32_3p*,3.0993
Hsa-Mir-32_5p,335.5001
Hsa-Mir-33-P1_3p*,0.0
Hsa-Mir-33-P1_5p,3.8741
Hsa-Mir-33-P2_3p*,0.0
Hsa-Mir-33-P2_5p,25.5693
Hsa-Mir-330-v1_3p/330-v2_3p,10.0728
Hsa-Mir-330-v1_5p*/330-v2_5p*,2.841
Hsa-Mir-331_3p,12.9138
Hsa-Mir-331_5p*,8.0065
Hsa-Mir-335_3p*,21.6952
Hsa-Mir-335_5p,118.8068
Hsa-Mir-337_3p,1.0331
Hsa-Mir-337_5p*,0.0
Hsa-Mir-338-P1_3p,24.2779
Hsa-Mir-338-P1_5p*,12.9138
Hsa-Mir-339_3p,74.8999
Hsa-Mir-339_5p,19.629
Hsa-Mir-34-P1_3p*,0.0
Hsa-Mir-34-P1_5p,6.1986
Hsa-Mir-34-P2a_3p*,0.0
Hsa-Mir-34-P2a_5p,0.0
Hsa-Mir-34-P2b_3p*,0.0
Hsa-Mir-34-P2b_5p,2.3245
Hsa-Mir-34-P3a_3p*,0.0
Hsa-Mir-34-P3a_5p/34-P3b_5p,2.5828
Hsa-Mir-34-P3b_3p*,0.0
Hsa-Mir-34-P3c_3p*,0.0
Hsa-Mir-34-P3c_5p,1.2914
Hsa-Mir-340_3p*,8.5231
Hsa-Mir-340_5p,317.6791
Hsa-Mir-342_3p,124.4889
Hsa-Mir-342_5p*,33.5758
Hsa-Mir-345_3p*,0.0
Hsa-Mir-345_5p,316.1294
Hsa-Mir-346_3p*,0.0
Hsa-Mir-346_5p,0.0
Hsa-Mir-3605_3p,19.629
Hsa-Mir-3605_5p,21.1786
Hsa-Mir-361-v1_3p*/361-v2_3p,56.3041
Hsa-Mir-361-v1_5p/361-v2_5p*,73.8668
Hsa-Mir-3611_3p,0.0
Hsa-Mir-3611_5p*,0.0
Hsa-Mir-3612_3p*,0.0
Hsa-Mir-3612_5p,0.0
Hsa-Mir-3613_3p*,5.4238
Hsa-Mir-3613_5p,14.4634
Hsa-Mir-3614_3p*,0.0
Hsa-Mir-3614_5p,17.3045
Hsa-Mir-3617_3p*,0.0
Hsa-Mir-3617_5p,0.0
Hsa-Mir-3619_3p*,0.0
Hsa-Mir-3619_5p,0.0
Hsa-Mir-362-P1_3p*,6.1986
Hsa-Mir-362-P1_5p,2.841
Hsa-Mir-362-P2_3p/362-P4_3p,120.0982
Hsa-Mir-362-P2_5p*/362-P5_5p,0.0
Hsa-Mir-362-P3_3p,99.6944
Hsa-Mir-362-P3_5p*,0.0
Hsa-Mir-362-P4_5p*,0.0
Hsa-Mir-362-P5_3p*,0.0
Hsa-Mir-3622_3p*,0.0
Hsa-Mir-3622_5p,0.0
Hsa-Mir-3663_3p,0.0
Hsa-Mir-3663_5p*,0.0
Hsa-Mir-3667_3p*,0.0
Hsa-Mir-3667_5p,0.0
Hsa-Mir-3681_3p*,0.0
Hsa-Mir-3681_5p,0.0
Hsa-Mir-3690_3p*,0.0
Hsa-Mir-3690_5p,2.0662
Hsa-Mir-370_3p,6.1986
Hsa-Mir-370_5p*,0.0
Hsa-Mir-374-P1_3p,19.1124
Hsa-Mir-374-P1_5p,46.4896
Hsa-Mir-374-P2_3p*,2.5828
Hsa-Mir-374-P2_5p,57.3372
Hsa-Mir-375_3p,575.6965
Hsa-Mir-375_5p*,0.0
Hsa-Mir-376-P1_3p/376-P2_3p/376-P3_3p,2.3245
Hsa-Mir-376-P1_5p*,0.0
Hsa-Mir-376-P2_5p*,0.0
Hsa-Mir-376-P3_5p*/376-P4_5p*,0.0
Hsa-Mir-376-P4_3p,1.8079
Hsa-Mir-378_3p,905.2562
Hsa-Mir-378_5p*,3.0993
Hsa-Mir-383_3p*,0.0
Hsa-Mir-383_5p,0.0
Hsa-Mir-3909_3p,13.6886
Hsa-Mir-3909_5p*,0.0
Hsa-Mir-3918_3p*,0.0
